"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Georgia","GEO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.55285","","","","","","","","","","","","99.51458","","","99.29475","","",
"Ghana","GHA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.79196","","","","","","","","","","65.29469","","","","","","","","74.47439","",
"Gibraltar","GIB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.74306964874268","","","","","","","18.23868","","","","","","","12.19195","","","","21.96225","","","","","",
"Gambia, The","GMB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.06155","","","","","","","","","","","","","33.57535","","41.57702","","","","",
"Guinea-Bissau","GNB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","8.58825969696045","","","","","","","","","","","","","","","","","","","","","27.49421","","","","","","","","","","","","","","30.76851","","","","","",
"Equatorial Guinea","GNQ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.623","","","","","","","","","","90.67608","","","","92.4","","","","","",
"Greece","GRC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","85.3199920654297","","","","","","","","","","89.3533020019531","","","","","","","","","","94.23941","","","","90.76541","","91.81247","","91.84761","","96.50211","","","","","","","","",
"Grenada","GRD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","97.5897827148438","","","","","","","","","","","","","","98.5999984741211","","","","","","","","","","98.5999984741211","","","","","","","","","","98.6","","","","","","","","","","98.6","","","","","",
"Greenland","GRL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.2926597595215","","","","","","","","63.34138","","","","","","","","","","72.42804","72.12759","76.37066","","","","","",
"Guam","GUM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","96.4630813598633","","","","","","","","","","99.3085021972656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.25198","","","","","85.03461","","","","","",
"High income","HIC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2236","","","","","","83.45277","","","84.72503","84.93027","85.05148","85.28473","87.02599","87.8937","88.93486","","87.26556","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9534606933594","33.6124992370605","34.1637916564941","34.6607894897461","35.3216400146484","35.6411514282227","35.9650001525879","36.4121704101563","37.1337814331055","37.3256301879883","38.021541595459","39.0328598022461","39.7268295288086","40.5422515869141","41.6646614074707","42.5377998352051","42.3213996887207","43.2301712036133","44.9272499084473","44.4670104980469","43.4070701599121","45.1018905639648","44.5734901428223","45.2726402282715","46.18151","48.7758","50.4204","50.69454","51.75255","52.47127","53.59357","54.78588","55.48133","",
"Croatia","HRV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.8172225952148","","","","","","","","","","97.0839","","","","","","","","","","98.66591","","","","","","","","",
"Haiti","HTI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","32.524959564209","","","","","","","","","","","","","","","","","","","","","54.86147","","","44.59945","","","","","","","","","","58.30052","","","",
"Hungary","HUN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","98.4541320800781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1","","","","","",
"IBRD only","IBD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","50.7272109985352","50.9700202941895","51.369499206543","52.3744697570801","53.3854103088379","54.0653686523438","55.2598114013672","56.2611999511719","57.423770904541","58.5534515380859","59.5476303100586","60.4768409729004","61.5206604003906","64.430290222168","65.2712097167969","65.7851181030273","66.7230682373047","67.4276275634766","68.0428314208984","68.6647720336914","69.323127746582","70.0163192749023","74.1470489501953","75.6857681274414","76.1939468383789","76.7975311279297","77.181640625","77.7317428588867","78.5173187255859","79.1616668701172","","79.5718536376953","80.6403732299805","81.1244506835938","81.71240234375","82.76252","83.29829","83.66976","83.9676","84.49703","84.87894","85.1241","85.45743","85.79008","",
"IDA & IBRD total","IBT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","47.7185707092285","47.9330787658691","48.3087882995605","49.1943092346191","50.0924606323242","50.7155418395996","51.754940032959","52.6578483581543","53.6881790161133","54.7053909301758","55.611328125","56.4613304138184","57.439208984375","59.9926986694336","60.7925910949707","61.3446388244629","62.2204093933105","62.8410415649414","63.4230918884277","64.066276550293","64.7012405395508","65.3915405273438","68.9230422973633","70.387451171875","70.9204177856445","71.280632019043","71.7255783081055","72.2240219116211","72.9399490356445","73.6587829589844","","73.9083023071289","74.7325820922852","75.2428970336914","75.7979965209961","76.70705","77.18519","77.60679","77.89608","78.46241","78.90824","79.37976","79.77757","80.05061","",
"IDA total","IDA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","34.3004608154297","34.7129707336426","35.0847015380859","35.5418281555176","36.0083389282227","36.4638900756836","37.1133804321289","37.8932495117188","38.4888381958008","39.2307891845703","39.9970397949219","40.4015312194824","41.0262184143066","41.9964790344238","42.7672882080078","43.6064414978027","44.5615310668945","45.9572296142578","46.8659782409668","46.358081817627","47.3057098388672","47.7731704711914","48.3720016479492","49.6297187805176","49.604118347168","49.687141418457","49.765869140625","50.7066802978516","51.4506912231445","52.1083","52.67403","53.61624","54.19391","55.22972","56.24968","57.89154","58.8438","59.21781","",
"IDA blend","IDB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","38.4534187316895","38.5963516235352","39.1467704772949","39.4970512390137","39.8699798583984","40.2549514770508","40.6453704833984","41.4159202575684","42.2116012573242","42.8345489501953","43.6763191223145","45.2742004394531","45.4919891357422","46.2973289489746","47.1626091003418","48.0225791931152","49.0499382019043","50.0067596435547","51.1507186889648","51.9749183654785","48.4572296142578","49.3755187988281","50.2208290100098","50.2719688415527","51.2981796264648","51.0472106933594","52.1126518249512","51.3898887634277","51.7320899963379","52.7595596313477","53.39392","54.11194","55.05869","55.0472","56.31503","56.64338","57.51538","58.50961","58.28596","",
"Indonesia","IDN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","57.6946296691895","","","","","","","","","","75.2701187133789","","","","","","","","","","","","","","86.79959","","88.78698","","89.10139","89.67712","","90.0687","","","93.4509","93.33571","93.58692","","93.99218","",
"IDA only","IDX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","32.4575119018555","32.8401412963867","33.3401107788086","33.8480911254883","34.3367805480957","34.9246788024902","35.6965103149414","36.2781791687012","36.9693489074707","37.3164405822754","37.8195381164551","38.3562812805176","39.3830490112305","40.1117782592773","40.8548316955566","41.8079986572266","43.3299217224121","44.2801513671875","45.2949981689453","46.2572784423828","46.5329895019531","47.4089202880859","48.7836112976074","48.8720397949219","48.4563789367676","48.9416999816895","50.1862602233887","50.7863006591797","51.4556","51.94452","52.88482","53.76149","54.68014","56.05054","58.08147","59.01223","59.68649","",
"Isle of Man","IMN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","25.6762504577637","","","","","","","","","","33.7295303344727","","","","","","","","","","47.8421","","","","","50.82376","","","","","59.27732","","","","","","","65.79081","",
"Not classified","INX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","24.4230804443359","","","","","","","","","","41.0339508056641","","","","","56.156421661377","","","","","66.067756652832","","","","","","70.4","","","76.80264","77.24002","","77.69472","","","","78.41627","79.75584","79.83935","","80.78744","","","",
"Iraq","IRQ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1695","","","","","","","","","","","","","37.95525","","","","","44.014","",
"Iceland","ISL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","88.6747207641602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","95.5366668701172","","","","","","","","","","","","","","","","","","","","98.04215","","","","","","","","","","98.57957","","","","","","","98.97192","",
"Jamaica","JAM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.8720779418945","","","","","","","","","","","","","","","92.7","","","","","",
"Jordan","JOR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","52.1106109619141","","","","","","","","","","","","","","","","","","","","","","","","84.71392","","87.00581","","88.90331","","","89.20774","93.93346","97.37201","","","","","","97.83208","",
"Japan","JPN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1387710571289","","","","","","","","","","99.2899017333984","","","","","","","","","","99.68429","99.73899","","","","","","","","","",
"Kenya","KEN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.89298","","","","","","","66.86312","","","","","","","74.00632","","","","78.18893","",
"Kyrgyz Republic","KGZ","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1306304931641","","","","","","","","","","98.98121","","","","","","","","","99.49972","",
"Cambodia","KHM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9925003051758","","","","","","64.05099","","","","70.8582","65.93125","","","","","71.7818","75.03387","","","","",
"Kiribati","KIR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","48.015209197998","","","","","59.1105003356934","","","","","68.8493728637695","","","","","","","","","","74.1487197875977","","","","","","","","","","91.0425","90.82863","91.50349","91.77865","","92.68094","","94.96525","94.30116","","94.47005","","94.82577","94.90516","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","73.1772384643555","73.2002029418945","73.7085571289063","74.2948989868164","74.9218673706055","75.4997787475586","76.1699523925781","76.6198577880859","77.1668167114258","77.7205963134766","78.2620620727539","78.7880020141602","79.2992630004883","79.6102294921875","80.2163391113281","80.8054428100586","81.3639373779297","82.0047836303711","82.7682571411133","83.5281372070313","84.1632995605469","84.8647537231445","85.2981872558594","85.631233215332","86.2262802124023","86.6288604736328","86.9905166625977","87.0105209350586","87.2112579345703","88.1353073120117","88.138298034668","88.7278289794922","88.4955596923828","89.3059310913086","89.6103897094727","89.9352035522461","90.1282","90.7628","91.1127","91.22103","91.76073","91.91362","92.42882","92.60402","92.8302","",
"Lao PDR","LAO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9023590087891","","","","","58.4607","60.90252","","","","63.22699","","","","","","49.72308","","","","79.39104","","","","",
"Lebanon","LBN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.96778","","88.08706","","","","","","","","","93.30501","",
"Liberia","LBR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","19.3027896881104","","","","","","","","","","","","","","","","","","","","","","","27.03491","","","","","","","","","","34.09226","","",
"Libya","LBY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","42.313549041748","","","","","","","","","","63.7000007629395","","","","","","","","","","77.8","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","75.769889831543","75.7913208007813","76.2476425170898","76.7707672119141","77.3397598266602","77.8653869628906","78.4654693603516","78.8843231201172","79.3820495605469","79.8850936889648","80.3774490356445","80.8558731079102","81.3217086791992","81.6035690307617","82.2078704833984","82.7644119262695","83.2648010253906","83.8300628662109","84.4830474853516","85.1451873779297","85.6999893188477","86.3116683959961","86.692512512207","86.9902801513672","87.5342712402344","87.8852310180664","88.2029266357422","88.2265396118164","88.4082107543945","89.211540222168","89.2212982177734","89.74169921875","89.6184692382813","90.336799621582","90.6127166748047","90.9817199707031","91.10951","91.64012","91.96107","92.03151","92.5024","92.65633","93.11509","93.25021","93.44784","",
"Least developed countries: UN classification","LDC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","30.3505401611328","30.7268600463867","31.2124900817871","31.7019805908203","32.169319152832","32.7433204650879","33.4860916137695","34.0827407836914","34.7701110839844","35.0999717712402","35.5989189147949","36.1336898803711","37.2016181945801","38.081428527832","38.8070487976074","39.7588806152344","41.312801361084","42.2910995483398","43.1521606445313","44.1570205688477","44.2832107543945","45.2442092895508","46.6853408813477","46.7191200256348","46.183910369873","46.4708709716797","47.7448692321777","48.711181640625","49.22875","49.71494","50.77016","51.72391","52.59921","54.10951","56.31857","57.33279","58.09787","",
"Low income","LIC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","34.5456199645996","35.0244293212891","35.6618118286133","36.2484588623047","36.672119140625","37.3628692626953","37.8059501647949","38.1829986572266","38.5946083068848","39.3143310546875","39.7683982849121","40.3900489807129","41.3211784362793","41.8865089416504","42.5646209716797","43.2594184875488","44.2797088623047","43.9323806762695","44.6194000244141","46.1990699768066","45.7420883178711","45.467529296875","46.8581008911133","46.0307197570801","47.1979293823242","47.51766","49.93399","51.43424","51.55278","52.3935","53.01256","53.96644","55.01539","55.61861","",
"Liechtenstein","LIE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","82.02197265625","","","","","","","","","","","","","","","","","","","","89.13576","","","","","89.09135","","89.07347","","89.95868","","","","","","91.48611","90.97074","","",
"Lower middle income","LMC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","37.7344818115234","37.9740104675293","38.5994300842285","39.2654800415039","40.0121307373047","39.9341011047363","40.9959487915039","41.9710807800293","42.6150512695313","43.3233489990234","44.0304298400879","44.6606292724609","45.6924018859863","45.9712104797363","46.8288803100586","47.618408203125","48.3456687927246","49.1428298950195","49.8395195007324","50.700611114502","51.5224800109863","52.4036293029785","53.1820106506348","56.1552886962891","56.958080291748","57.1955108642578","57.8599281311035","58.8348007202148","59.7032318115234","60.5396118164063","","60.7468605041504","61.1020812988281","62.3037414550781","63.054500579834","65.15442","65.55476","66.20354","66.96493","67.97962","68.82391","69.67878","70.46611","70.9349","",
"Low & middle income","LMY","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","46.9616203308105","47.1768493652344","47.5560913085938","48.4527702331543","49.3623809814453","49.992431640625","51.0458488464355","51.960578918457","53.0049591064453","54.036018371582","54.953971862793","55.8150901794434","56.8081817626953","59.4038505554199","60.2117614746094","60.7707481384277","61.6645202636719","62.3000183105469","62.8946189880371","63.5508689880371","64.1984786987305","64.9031677246094","68.492057800293","69.9793319702148","70.5230331420898","70.8916778564453","71.3455123901367","71.8549728393555","72.5854568481445","73.3174285888672","","73.5672912597656","74.404899597168","74.9229278564453","75.4796905517578","76.40839","76.89891","77.32789","77.6264","78.20323","78.65484","79.13391","79.54099","79.81951","",
"Lesotho","LSO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.04645","","","","","","","","","84.96396","","","","","84.93489","","","","","",
"Late-demographic dividend","LTE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","58.2635917663574","58.4058418273926","59.5711784362793","60.8068389892578","61.9785690307617","63.1488418579102","64.0846710205078","65.4947891235352","66.6388778686523","67.7482833862305","68.7454223632813","69.775016784668","74.6596374511719","75.490608215332","75.5597686767578","76.8241500854492","77.4181137084961","77.9975891113281","78.5506286621094","79.1093215942383","79.7072219848633","86.5980529785156","87.0956115722656","87.5276565551758","88.0204925537109","88.3432312011719","88.7792510986328","89.2964172363281","89.8700790405273","90.3115310668945","90.6202621459961","92.0163879394531","92.3357009887695","92.7465896606445","92.82887","93.46974","93.69671","93.76935","94.01689","94.19743","94.42944","94.64086","94.84279","",
"Lithuania","LTU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7815933227539","","","","","","","","","","","","99.64794","","","","","","","","","","99.83324","","","","","","","","",
"Luxembourg","LUX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1887969970703","","","","","","","","","","","99.70973","","","","","","","","","","","99.90792","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","86.2158813476563","","","","","","","","","","","","","","","","","","","","87.77497","","","","","90.72359","","","","","93.73191","","","","","95.03257","","","",
"St. Martin (French part)","MAF","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","17.5148696899414","","","","","","","","","","","","28.7254199981689","","","","","","","","","","39.61956","","","","42.58785","43.92108","","57.63999","59.13064","","","","","","64.59138","",
"Monaco","MCO","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4444808959961","","","","","","","","","","","95.4923","","","","","","","","","","","","98.92425","","99.14042","","","","","",
"Madagascar","MDG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.27857","","","","","","","","","61.64141","","","68.2833","","","","","","72.38409","",
"Maldives","MDV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","82.1781616210938","","","","","","","","92.3590087890625","","","","","96.1460113525391","","","","","96.4429779052734","","","","","","","","","","","98.42985","","","","","","","","98.69167","","98.11471","","","",
"Middle East & North Africa","MEA","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","28.4449996948242","28.9190006256104","29.4384708404541","30.177770614624","30.6169605255127","31.3508892059326","32.1573791503906","32.9970016479492","33.8451385498047","34.8339195251465","35.9283905029297","37.0645790100098","38.1082916259766","39.3404083251953","40.304328918457","41.5540313720703","42.7817611694336","45.5449600219727","47.0304718017578","48.2560691833496","48.8175888061523","50.1376991271973","52.0517883300781","53.8307304382324","54.9072189331055","56.3604583740234","57.7289810180664","59.063289642334","60.3621215820313","60.8823318481445","64.0388565063477","65.2963180541992","","66.1244201660156","66.5801010131836","67.5169906616211","67.6433792114258","68.75122","69.60376","70.28381","70.84146","71.44198","72.31189","70.96812","72.27389","72.33609","",
"Mexico","MEX","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","79.890998840332","","","","","","","","","","84.9559097290039","","","","","","","","","","88.68204","","88.72863","","89.63102","90.21041","89.83451","91.35555","91.45361","92.11625","91.85342","92.33828","93.17924","92.90394","93.59134","93.4855","93.96852","94.16576","94.60805","",
"Marshall Islands","MHL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.20298","","","","","","","","",
"Middle income","MIC","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","48.1651916503906","48.3880805969238","48.7816200256348","49.728458404541","50.6880302429199","51.3431396484375","52.4559516906738","53.4154014587402","54.513988494873","55.5861282348633","56.5349617004395","57.4257011413574","58.4463500976563","61.1976509094238","62.0353317260742","62.5841217041016","63.5262794494629","64.1957778930664","64.8194580078125","65.4871520996094","66.168830871582","66.8887710571289","70.7080001831055","72.2891998291016","72.8403091430664","73.1989288330078","73.6232376098633","74.2220611572266","74.9739303588867","75.6538314819336","","76.0409469604492","76.8606414794922","77.5342025756836","78.0719375610352","79.09369","79.43916","79.8007","80.15146","80.73942","81.21342","81.68458","82.06739","82.35504","",
"North Macedonia","MKD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9280166625977","","","","","","","","94.05607","","","","","","","","","","","","96.7","","","","","",
"Mali","MLI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","5.73528003692627","","","","","","","","","","","","","","","","","","","","","","11.8934297561646","","","","","15.9","","","18.19091","","","","20.28793","24.63679","","","","22.19581","","","25.73516","",
